data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7220981,356,IND79753,79753,"05 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Thanjavur,Kumbakonam,Kumbakonam,10.962,79.3912,1,"Times of India",National,"On 5 September 2020, farmers held a protest in Kumbakonam town (Thanjavur, TN) demanding they be included under the Prime Minister's Farmers scheme. [size=no report]",0,1600187394,IND
7197900,356,IND79644,79644,"04 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,Kapurthala,Phagwara,Phagwara,31.2245,75.7738,1,"Chandigarh Tribune",Subnational,"On 4 September 2020, farmers along with 500 tractors staged a protest, in Phagwara (Punjab), against three anti-farmer agricultural ordinances. [size=500]",0,1599602148,IND
7200034,356,IND79627,79627,"04 September 2020",2020,2,Protests,"Peaceful protest","Protesters (India)","Farmers (India); KSC: Kisan Sangarsh Committee",6,,,0,60,"South Asia",India,Punjab,Amritsar,Amritsar-II,Amritsar,31.6344,74.8728,1,"Times of India",National,"Around 4 September 2020 (as reported), farmers and KSC members staged a protest, in Amritsar (Punjab), against World Health Organization regulations about coronavirus sample testing, alleging that no active cases were found in the area. [size=no report]",0,1618498597,IND
7220992,356,IND79789,79789,"04 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Maharashtra,Nashik,Niphad,"Pimpalgaon Baswant",20.168,73.9935,1,"Times of India",National,"On 4 September 2020, farmers from Niphad taluka carried out a protest at Pimpalgaon Baswant city (Nashik, Maharashtra) against the Maharashtra State Electricity Distribution Company Limited (MSEDCL), demanding complete waiver in electricity bills. [size=no report]",0,1600187394,IND
7553418,356,IND79632,79632,"04 September 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India); Women (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,Delhi,"South Delhi","Hauz Khas","Delhi - Mehrauli",28.5199,77.1803,1,"Times of India",National,"On 4 September 2020, about 50 farmers, mostly women, staged a protest, in Mehrauli on the Delhi-Meerut expressway, demanding compensation for the construction of a National Highway. Police intervened and forcibly removed 50 protesters. [size=about 50]",0,1618498607,IND
7197891,356,IND79533,79533,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Haryana,Rohtak,Rohtak,Rohtak,28.8944,76.5891,1,"Chandigarh Tribune",Subnational,"On 1 September 2020, farmers under the banner of Akhil Bharatiya Kisan Sabha, staged a protest, in Rohtak (Haryana), demanding tube well connections. [size=no report]",0,1599602148,IND
7198632,356,IND79480,79480,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh","West Godavari",Eluru,Eluru,16.7131,81.1043,1,"Hans India",Subnational,"On 1 September 2020, farmers held a protest in Eluru city (West Godavari, AP) demanding payment of their subsidy arrears and compensation for losses. [size=no report]",0,1599602150,IND
7198655,356,IND79479,79479,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Telangana,Karimnagar,Karimnagar,Karimnagar,18.4391,79.1286,1,"Hans India",Subnational,"On 1 September 2020, farmers held a protest in Karimnagar city (Karimnagar, AP) against various state and central government farming policies and demanding financial assistance during the Coronavirus pandemic. [size=no report]",0,1599602150,IND
7199889,356,IND79482,79482,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Dharmapuri,Dharmapuri,Dharmapuri,12.1277,78.1579,1,"The Hindu",National,"On 1 September 2020, farmers held a protest in Dharmapuri city (Dharmapuri , TN) against various state and central government farming policies and demanded financial assistance during the Coronavirus pandemic. [size=no report]",0,1599602152,IND
7199908,356,IND79476,79476,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","AIKS: All India Kisan Sabha; Farmers (India); BKMU: Bharatiya Khet Mazdoor Union; Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Virudhunagar,Rajapalayam,Seithur,9.4051,77.4802,1,"The Hindu",National,"On 1 September 2020, farmers and members of the AIKS and BKMU held a protest in Seithur town (Virudhunagar, TN) demanding financial assistance for those who lost their jobs due to the Coronavirus pandemic. [size=no report]",0,1599602152,IND
7199929,356,IND79477,79477,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","AIKS: All India Kisan Sabha; Farmers (India); BKMU: Bharatiya Khet Mazdoor Union; Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Virudhunagar,Virudhunagar,Virudhunagar,9.585,77.9578,2,"The Hindu",National,"On 1 September 2020, farmers and members of the AIKS and BKMU held protests in various parts of Virudhunagar district (Virudhunagar, TN) demanding financial assistance for those who lost their jobs due to the Coronavirus pandemic. [size=no report]",0,1599602152,IND
7200049,356,IND79481,79481,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Tiruppur,Tiruppur,Tiruppur,11.1154,77.3545,1,"Times of India",National,"On 1 September 2020, a group of farmers staged protests in various parts of Tiruppur city (Tiruppur, TN) demanding an inquiry into irregularities in a government scheme for farmers. [size=no report]",0,1599602153,IND
7198065,356,IND79430,79430,"31 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; Farmers (India)",6,,,0,60,"South Asia",India,"Jammu and Kashmir",Jammu,"Ranbir Singh Pora","Ranbir Singh Pura",32.6049,74.7315,1,"Daily Excelsior",Subnational,"On 31 August 2020, INC and farmers protested at Ranbir Singh Pura city (J&K) to demand damaged crop compensation due to the farmers for floods during 2015 and restoration of internet before examinations were conducted. [size=no report]",0,1618498732,IND
7198546,356,IND79354,79354,"30 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Madhya Pradesh",Vidisha,Vidisha,Jafarkhedi,23.5475,77.7538,1,"Free Press Journal (India)",National,"On 30 August 2020, farmers held a protest in Jafarkhedi village (Vidisha, MP) to seek compensation for crop loss due to heavy rains. [size=no report]",0,1599602150,IND
7198495,356,IND79343,79343,"29 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Jammu and Kashmir",Jammu,"Ranbir Singh Pora",Khour,32.6027,74.8092,2,"Early Times (India)",Subnational,"On 29 August 2020, members of Border Area Kissan Committee (a farmer organization) protested at Khour block (Jammu district, J&K) to demand release of rent amount for farmers whose land had been occupied by authority. [size=no report]",0,1618498775,IND
7198550,356,IND79274,79274,"28 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Maharashtra,Osmanabad,Bhum,Bhoom,18.4615,75.6583,1,"Free Press Journal (India)",National,"On 28 August 2020, Swabhimani Shetkari Sanghatana (a farmers union in Maharashtra) took out a protest march in Bhoom town (Osmanabad, Maharashtra) against the state government's decision to continue the conversion of 10 lakh liters of milk into powder per day. [size=no report]",0,1618498836,IND
7199284,356,IND79255,79255,"28 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Rajasthan,Jodhpur,Jodhpur,Manaklao,26.4117,73.0061,1,"Outlook (India)",National,"On 28 August 2020, farmers from 10 tehsils held a protest at Manaklao village (Jodhpur, Rajasthan), demanding subsidy in electricity bills and waiver of the power charges for the last 6 months. They stopped the protest a day later, after one of them tested positive for the coronavirus. [size=no report]",0,1618498822,IND
7198448,356,IND79223,79223,"27 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); Former Government of India (2014-)",6,,,0,60,"South Asia",India,Maharashtra,Pune,Baramati,Baramati,18.1517,74.5776,1,"Dev Discourse",National,"On 27 August 2020, farmer outfit Swabhimani Shetkari Sanghtana led by a former Lok Sabha MP staged a protest in Baramati town (pane, Maharashtra), demanding a hike in milk procurement prices. [size=no report]",0,1599602149,IND
7198593,356,IND79203,79203,"26 August 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Andhra Pradesh",Krishna,Vijayawada,Vijayawada,16.5074,80.6466,1,"Hans India",Subnational,"On 26 August 2020, farmers held a protest in Vijayawada city (Krishna, AP) demanding the release of pending annuity amounts. Police arrested nearly 30 farmers. [size=at least nearly 30]",0,1599602150,IND
7197502,356,IND79121,79121,"25 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Karnataka,"Bengaluru Urban","Bengaluru North",Bengaluru,12.9719,77.5936,1,"Indo-Asian News Service; Hans India",National-Regional,"On 25 August 2020, hundreds of farmers held a protest in Bengaluru city (Bengaluru, KN) demanding the government open markets in the city which have been closed to contain the spread of the coronavirus. [size=hundreds]",0,1618498913,IND
7197503,356,IND79126,79126,"25 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); Labour Group (India)",6,,,0,60,"South Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Times of India; Chandigarh Tribune",Subnational-National,"On 25 August 2020, Punjab Khet Mazdoor Union members and farmers staged a protest in Bathinda (Punjab), demanding debt waiver, payment of MGNREGA dues and reissuance of blue cards. Nearly 200 protesters booked subsequently. [size=at least nearly 200]",0,1599602147,IND
7197509,356,IND79165,79165,"25 August 2020",2020,1,Riots,"Mob violence","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"South Asia",India,Meghalaya,"Ri Bhoi",Umsning,Mawlyndep,25.6511,91.8495,1,"South Asia Terrorism Portal; TNT The Northeast Today; Shillong Times",Other-Subnational,"On 25 August 2020, unidentified assailants hurled a petrol bomb at a police patrol team at Mawlyndep (Ri Bhoi district, Meghalaya), following the meeting between Farmers Association of Lawmei and those opposing Assam vehicles coming to the Lawmei vegetable collection center and the district authorities. Five police personnel were injured in the incident. [size=no report]",0,1599602147,IND
7197832,356,IND79125,79125,"25 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); KMSC: Farm Labourer Struggle Committee",6,,,0,60,"South Asia",India,Punjab,Hoshiarpur,Mukerian,Mukerian,31.9539,75.6171,1,"Chandigarh Tribune",Subnational,"On 25 August 2020, farmers along with KMSC staged a protest, in Mukerian (Punjab), demanding pending dues for sugarcane farmers. [size=no report]",0,1599602148,IND
7197873,356,IND79124,79124,"25 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); KMSC: Farm Labourer Struggle Committee",6,,,0,60,"South Asia",India,Punjab,"Tarn Taran","Tarn Taran","Tarn Taran",31.4519,74.9277,1,"Chandigarh Tribune",Subnational,"On 25 August 2020, Kisan Mazdoor Sangharsh Committee members and farmers staged a protest, in Tarn Taran (Punjab), over non-acceptance of the memorandum and demands by the Additional Deputy Commissioner. [size=no report]",0,1599602148,IND
7198586,356,IND79122,79122,"25 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh","West Godavari",Eluru,Eluru,16.7131,81.1043,1,"Hans India",Subnational,"On 25 August 2020, farmers held a protest in Eluru city (West Godavari, AP) demanding banks issue crop loans to them. [size=no report]",0,1599602150,IND
7198843,356,IND79123,79123,"25 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Krishnagiri,Hosur,Samanapalli,12.6718,77.9782,1,"New Indian Express",Subnational,"On 25 August 2020, around 20 farmers held a protest in Samanapalli village (Krishnagiri, TN) against the soil tests conducted in the area for a petroleum pipeline project. [size=around 20]",0,1599602150,IND
7420923,356,IND79120,79120,"25 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Karnataka,Belagavi,Belgaum,Belgaum,15.8521,74.5044,1,"The Hindu",National,"On 25 August 2020, farmers held a protest in Belagavi city (Belagavi, KN) against the amendments to the land reforms act. [size=no report]",0,1618498935,IND
7197772,356,IND79060,79060,"24 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Karnataka,"Bengaluru Urban","Bengaluru North",Bengaluru,12.9719,77.5936,1,"Bangalore Mirror",Subnational,"On 24 August 2020, farmers held a protest in Bengaluru city (Bengaluru, KN) demanding the government open markets in the city which have been closed to contain the spread of the coronavirus. [size=no report]",0,1618498947,IND
7198689,356,IND79037,79037,"23 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh",Guntur,Amaravathi,Amaravati,16.5752,80.358,2,"Hindustan Times",National,"On 23 August 2020, thousands of farmers held protests in several villages in Guntur district (Guntur, AP) against the government decision to decentralize the state capital. [size=thousands]",0,1618498990,IND
7197485,356,IND78982,78982,"21 August 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,Karnataka,Mandya,Shrirangapattana,Belagola,12.3954,76.6081,1,"Star of Mysore; The Hindu",Subnational-National,"On 21 August 2020, farmers held a protest in Belagola village (Mandya, KN) to draw attention of the visiting Chief Minister to the problems of the farmers. Police arrested the protesters. [size=no report]",0,1599602147,IND
7197487,356,IND78984,78984,"21 August 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,Karnataka,Mandya,Pandavapura,Katteri,12.4499,76.5976,1,"The Hindu; Star of Mysore",Subnational-National,"On 21 August 2020, farmers held a protest in Katteri village (Mandya, KN) to draw attention of the visiting Chief Minister to the problems of the farmers. Police arrested the protesters. [size=no report]",0,1599602147,IND
7199971,356,IND78928,78928,"21 August 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,Karnataka,Mysuru,Mysore,Mysuru,12.2979,76.6392,2,"Times of India",National,"On 21 August 2020, farmers held a protest across villages in Mysuru district (Mysuru, KN) against the policies of the state government. Police arrested scores of farmers. [size=at least scores]",0,1618499060,IND
7200106,356,IND78926,78926,"21 August 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,Karnataka,Mandya,Mandya,Mandya,12.5223,76.8974,2,"Times of India",National,"On 21 August 2020, farmers held a protest across villages in Mandya district (Mandya, KN) against the policies of the state government. Police arrested scores of farmers. [size=at least scores]",0,1599602153,IND
7197469,356,IND78884,78884,"20 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,"Sri Muktsar Sahib",Malout,Lambi,30.0575,74.61,1,"Times of India; Chandigarh Tribune",Subnational-National,"On 20 August 2020, a large number of locals and farmers under the banner of Punjab Khet Mazdoor Union, staged a protest in Lambi in Muktsar (Punjab), demanding action against the rape of a girl and the release of the general secretary of the Punjab Khet Mazdoor Union. [size=large]",0,1618499066,IND
7198004,356,IND78864,78864,"19 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Jammu and Kashmir",Samba,Samba,Nud,32.6252,75.1472,1,"Daily Excelsior",Subnational,"On 19 August 2020, poultry farmers protested at Nud town (Samba district, J&K) over alleged harassment and extortion by traffic police. [size=no report]",0,1599602149,IND
7199276,356,IND78706,78706,"17 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Odisha,Sundargarh,Lahunipara,Rajamunda,21.8667,84.9274,1,"Orissa TV",Subnational,"On 17 August 2020, farmers staged a protest at the Ration Card Management System (RCMS) office in Rajamunda village (Sundargarh, Odisha) against acute shortage of fertilizers for crops. [size=no report]",0,1599602151,IND
7199283,356,IND78705,78705,"17 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Odisha,Sundargarh,Banei,Bonaigarh,21.8219,84.952,1,"Orissa TV",Subnational,"On 17 August 2020, farmers staged a protest at the Bonai LAMPCS in Bonaigarh town (Sundargarh, Odisha) against acute shortage of fertilizers for crops. [size=no report]",0,1599602151,IND
7200095,356,IND78707,78707,"17 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,"Uttar Pradesh",Muzaffarnagar,Muzaffarnagar,Muzaffarnagar,29.4709,77.7033,2,"Times of India",National,"On 17 August 2020, hundreds of farmers, under the banner of Bharatiya Kisan Union, staged protests at 8 police stations of Muzaffarnagar district (UP) against non-payment of cane dues. [size=hundreds]",0,1599602153,IND
7197851,356,IND78655,78655,"15 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); KMSC: Farm Labourer Struggle Committee",6,,,0,60,"South Asia",India,Punjab,Kapurthala,"Sultanpur Lodhi","Sultanpur Lodhi",31.2146,75.196,1,"Chandigarh Tribune",Subnational,"On 15 August 2020, farmers and KMSC, staged a protest in Sultanpur Lodhi, Kapurthala (Punjab), on Independence day, against the delay in disbursement of subsidies and compensation. [size=no report]",0,1599602148,IND
7221355,356,IND78656,78656,"15 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); KMSC: Farm Labourer Struggle Committee; BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Jalandhar,Jalandhar-I,Jalandhar,31.3255,75.5791,1,"Chandigarh Tribune",Subnational,"On 15 August 2020, farmers, BKU and KMSC, staged a protest in Jalandhar (Punjab) on Independence day, demanding equal wages, cancellation of three farm ordinances, and against privatization. [size=no report]",0,1618499221,IND
7197694,356,IND78607,78607,"14 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"South Asia",India,Assam,Dhemaji,Dhemaji,Dhemaji,27.4816,94.5586,1,"Assam Tribune",Subnational,"On 14 August 2020, activists of AASU staged a demonstration in Dhemaji town (Dhemaji district, Assam), demanding compensation for the flood affected farmers including exemption from agricultural loans in the state. [size=no report]",0,1599602148,IND
7197994,356,IND78623,78623,"14 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Government of India (2014-); Farmers (India)",6,,,0,60,"South Asia",India,"Jammu and Kashmir",Jammu,Jammu,Akhnoor,32.8667,74.7333,1,"Daily Excelsior",Subnational,"On 14 August 2020, locals, farmers led by a sarpanch protested at Akhnoor town (Jammu, J&K) over unscheduled power cuts amidst the coronavirus pandemic. [size=no report]",0,1618499253,IND
7200104,356,IND78531,78531,"11 August 2020",2020,2,Protests,"Peaceful protest","Protesters (India)","CITU: Centre of Indian Trade Unions; Labour Group (India); Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"Times of India",National,"Around 11 August 2020 (as reported), farmers, CITU members and other labourers held protest across Coimbatore district (Coimbatore, TN) demanding the withdrawal of the amendment to the electricity bill. [size=no report]",0,1618499339,IND
7200163,356,IND78510,78510,"11 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","RLD: Rashtriya Lok Dal; Students (India)",6,,,0,60,"South Asia",India,"Uttar Pradesh",Muzaffarnagar,Muzaffarnagar,Muzaffarnagar,29.4709,77.7033,1,"Times of India",National,"On 11 August 2020, members of the students' wing of Rashtriya Lok Dal staged a protest in Muzaffarnagar (UP), demanding voiding of farmers power bills & school fees. [size=no report]",0,1599602153,IND
7197789,356,IND78430,78430,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers under the banner of BKU, staged a protest in Bathinda (Punjab), against agriculture ordinances and proposed electricity and land acquisition bills. [size=no report]",0,1599602148,IND
7197798,356,IND78443,78443,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers staged protests in Sangrur (Punjab), against three agricultural ordinances. [size=no report]",0,1599602148,IND
7197857,356,IND78441,78441,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers staged a protest, outside the residence of the chief minister and other ministers, in Patiala (Punjab), against three agricultural ordinances. [size=no report]",0,1599602148,IND
7197887,356,IND78440,78440,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,"Sri Muktsar Sahib",Muktsar,Muktsar,30.4742,74.5166,1,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers staged protests in Muktsar (Punjab), against three agricultural ordinances. [size=no report]",0,1618499376,IND
7197889,356,IND78436,78436,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,Faridkot,Faridkot,Kotkapura,30.5819,74.8329,1,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers staged a protest in Kotkapura, near the Kotkapura-Bathinda highway (Punjab), against three agricultural ordinances. [size=no report]",0,1618499377,IND
7197902,356,IND78439,78439,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,Jalandhar,Nakodar,Mehmudpur,31.1498,75.472,1,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers under the banner of All-India Farmers Coordinating Committee, staged a protest in Mehmudpur village, Jalandhar district (Punjab), against three agricultural ordinances and the electricity act. [size=no report]",0,1599602148,IND
7197916,356,IND78434,78434,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,"Sri Muktsar Sahib",Gidderbaha,Gidderbaha,30.2048,74.6595,1,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers staged protests in Gidderbaha (Punjab), against three agricultural ordinances. [size=no report]",0,1618499379,IND
7901256,356,IND78432,78432,"10 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,Punjab,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,3,"Chandigarh Tribune",Subnational,"On 10 August 2020, farmers, along with 10 farmer organisations, staged protests across Punjab, against three agricultural ordinances. [size=no report]",0,1618959174,IND
7197897,356,IND78381,78381,"09 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); KMSC: Farm Labourer Struggle Committee",6,,,0,60,"South Asia",India,Punjab,Amritsar,Amritsar-II,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 9 August 2020, farmers under the banner of KMSC, staged a protest in Amritsar (Punjab), against three agricultural ordinances passed by the government. [size=no report]",0,1618499402,IND
7200040,356,IND78390,78390,"09 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); Labour Group (India)",6,,,0,60,"South Asia",India,Haryana,Rohtak,Rohtak,Rohtak,28.8944,76.5891,1,"Times of India",National,"On 9 August 2020, members of trade unions, farmers and other employees' organisations staged a protest in Rohtak (Haryana), seeking withdrawal of three ordinances related to agriculture. [size=no report]",0,1599602153,IND
7199881,356,IND78373,78373,"08 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Thanjavur,Kumbakonam,Kumbakonam,10.962,79.3912,1,"The Hindu",National,"On 8 August 2020, farmers held a protest in Kumbakonam town (Thanjavur, TN) against the changes in various laws by the Central government which would affect the agricultural sector. [size=no report]",0,1599602152,IND
7198538,356,IND78352,78352,"07 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Madhya Pradesh",Dewas,Hatpiplya,Dehariyasahu,22.7711,76.2311,1,"Free Press Journal (India)",National,"On 7 August 2020, farmers staged a protest in Dehariyasahu village (Dewas, MP) over price difference of onion crops and demanded to receive compensation for the 2019 crop they had sold. [size=no report]",0,1618499450,IND
7199963,356,IND78299,78299,"06 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 6 August 2020, 66 farmers held a protest in Coimbatore city (Coimbatore, TN) against the Aavin cooperative's reduced procurement of milk and delayed payments. [size=66]",0,1618499483,IND
7200164,356,IND78278,78278,"06 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); BKU: Bharatiya Kisan Union",6,,,0,60,"South Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,2,"Times of India",National,"On 6 August 2020, farmers led by BKU staged protests in 112 villages in Bathinda district (Punjab), against three agricultural ordinances. [size=no report]",0,1599602153,IND
7197392,356,IND78214,78214,"04 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Andhra Pradesh",Guntur,Amaravathi,Amaravati,16.5752,80.358,1,"Indo-Asian News Service; Hans India",Subnational-Regional,"On 4 August 2020, farmers held a protest in Amaravati city (Guntur, AP) against the decision to shift the capital of the state from Amaravati. [size=no report]",0,1618499528,IND
7198539,356,IND78178,78178,"03 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); RSS: Rashtriya Swayamsevak Sangh; BKS: Indian Farmers' Collective",6,,,0,60,"South Asia",India,Rajasthan,Udaipur,Girwa,Udaipur,24.5711,73.6918,2,"Free Press Journal (India)",National,"On 3 August 2020, thousands of farmers under the aegis of Bhartiya Kisan Sangh (BKS) and RSS affiliation staged a protest camp in Mandakla village on the outskirts of Udaipur city (Udaipur, Rajasthan), demanding government to help them with their issues and roll back a subsidy. The protest camp is ongoing as of 29 August. [size=thousands]",0,1618499542,IND
7199834,356,IND78195,78195,"03 August 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","CPI (Maoist): Communist Party of India (Maoist)",,2,"Civilians (India)","Government of India (2014-); Farmers (India); Teachers (India)",7,27,"South Asia",India,Bihar,Lakhisarai,Chanan,Mananpur,25.1064,86.1555,1,"South Asia Terrorism Portal",Other,"On 3 August 2020, Communist Party of India-Maoist (CPI-Maoist) cadres abducted three civilians (a mukhiya, farmer and teacher) from their homes in Mananpur village (Lakhisarai, Bihar) over an unknown reason. They released one of them a day later.",0,1618499544,IND
7199969,356,IND78164,78164,"02 August 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"South Asia",India,Maharashtra,Aurangabad,Aurangabad,Aurangabad,19.8775,75.3422,1,"Times of India",National,"On 2 August 2020, local BJP workers staged a protest and poured milk on a cut-out of NCP chief in Aurangabad town (Aurangabad, Maharashtra), seeking grants for farmers who have incurred losses because of dairies buying milk at lower prices. [size=no report]",0,1599602153,IND
